,filepath,label,text,sentiment
2242,data/MELD.Raw/train_audio/dia235_utt2.mp3,joy,"Yeah. But of course we had to update it a little bit.  Hey, by the way, great thinking about catching me!",positive
2243,data/MELD.Raw/train_audio/dia235_utt3.mp3,joy,Cos I was gonna say theres no way you couldve done the end the way you guys did it back then!,positive
2244,data/MELD.Raw/train_audio/dia235_utt4.mp3,surprise,What? We could do it!,negative
2245,data/MELD.Raw/train_audio/dia235_utt5.mp3,joy,"I dont know, I mean you were a lot bigger, I mean, stronger back then.",positive
2246,data/MELD.Raw/train_audio/dia235_utt6.mp3,neutral,"I can do it, okay? Come on, lets go.",neutral
2247,data/MELD.Raw/train_audio/dia235_utt7.mp3,neutral,"1, 2, 3, 4, 5, 6, 7, 8",neutral
2248,data/MELD.Raw/train_audio/dia235_utt8.mp3,sadness,I cant do it!,negative
2249,data/MELD.Raw/train_audio/dia235_utt9.mp3,neutral,"Now you do that, youre on TV.",neutral
2250,data/MELD.Raw/train_audio/dia236_utt0.mp3,joy,Hey!,positive
2251,data/MELD.Raw/train_audio/dia236_utt1.mp3,neutral,"So, what are you guys in the market for? Weve got uh, scarves, tulip post cards...",neutral
2252,data/MELD.Raw/train_audio/dia236_utt2.mp3,neutral,Check this out? Huh?  Yeah. Thats the stuff. What do you think?,neutral
2253,data/MELD.Raw/train_audio/dia236_utt3.mp3,neutral,"Well, I dont have to buy that, ""Im with stupid"" T-shirt anymore.",neutral
2254,data/MELD.Raw/train_audio/dia236_utt4.mp3,neutral,"Well, I like it. Here you go.",neutral
2255,data/MELD.Raw/train_audio/dia236_utt5.mp3,anger,"All right, look, youre not really gonna buy that are you? Dont you think youve embarrassed me enough for one day?",negative
2256,data/MELD.Raw/train_audio/dia236_utt6.mp3,surprise,"Oh, I embarrass you?",negative
2257,data/MELD.Raw/train_audio/dia236_utt7.mp3,neutral,How can I answer that when Im pretending I dont know you?,neutral
2258,data/MELD.Raw/train_audio/dia236_utt9.mp3,neutral,Oh really? Then how come no one here is wearing them?,neutral
2259,data/MELD.Raw/train_audio/dia236_utt10.mp3,neutral,Theyre all tourists.,neutral
2260,data/MELD.Raw/train_audio/dia236_utt11.mp3,disgust,"All right, look, if you insist on wearing that, in public, yknow, youre gonna spend the rest of the afternoon all by yourself.",negative
2261,data/MELD.Raw/train_audio/dia236_utt12.mp3,neutral,Oh yeah?  If youre gonna make me choose between you and the hat? I choose the hat.,neutral
2262,data/MELD.Raw/train_audio/dia236_utt13.mp3,anger,Good choice.,negative
2263,data/MELD.Raw/train_audio/dia236_utt14.mp3,joy,Thanks.,positive
2264,data/MELD.Raw/train_audio/dia236_utt15.mp3,anger,"Okay, wait. All right, thats it, okay, Im out of here. I am not going to be embarrassed anymore!",negative
2265,data/MELD.Raw/train_audio/dia237_utt0.mp3,surprise,"So! I'm just an empty vase, huh?",negative
2266,data/MELD.Raw/train_audio/dia237_utt1.mp3,surprise,What?,negative
2267,data/MELD.Raw/train_audio/dia237_utt2.mp3,anger,"Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else.",negative
2268,data/MELD.Raw/train_audio/dia237_utt3.mp3,neutral,"And y'know what, I get excited about stupid stuff, like when I my",neutral
2269,data/MELD.Raw/train_audio/dia237_utt4.mp3,surprise,"Whoa, whoa, whoa.",negative
2270,data/MELD.Raw/train_audio/dia237_utt5.mp3,anger,You don't even know me...,negative
2271,data/MELD.Raw/train_audio/dia237_utt6.mp3,surprise,"Whoa, whoa, whoa, the poem is not about you.",negative
2272,data/MELD.Raw/train_audio/dia237_utt7.mp3,surprise,What?,negative
2273,data/MELD.Raw/train_audio/dia237_utt8.mp3,sadness,"The Empty Vase is not about you. My baby, you make me so sad that you would think this.",negative
2274,data/MELD.Raw/train_audio/dia237_utt9.mp3,sadness,"I'm sorry, my friend Phoebe...",negative
2275,data/MELD.Raw/train_audio/dia237_utt10.mp3,neutral,"No, it's about all women. Well, all American women. You feel better now?",neutral
2276,data/MELD.Raw/train_audio/dia237_utt11.mp3,neutral,Oh yeah.,neutral
2277,data/MELD.Raw/train_audio/dia238_utt0.mp3,neutral,"Okay, forward. ForwardStop!  Okay, backStop!  Okay, forwardStop! Stop! Stop!",neutral
2278,data/MELD.Raw/train_audio/dia238_utt1.mp3,neutral,"Okay, heres what were gonna do.",neutral
2279,data/MELD.Raw/train_audio/dia238_utt2.mp3,neutral,"Okay, Im gonna break into this mini-van and put it in neutral.",neutral
2280,data/MELD.Raw/train_audio/dia238_utt3.mp3,neutral,You guys push it forward so Ross can drive out of his spot.,neutral
2281,data/MELD.Raw/train_audio/dia238_utt4.mp3,neutral,Okay?,neutral
2282,data/MELD.Raw/train_audio/dia238_utt5.mp3,neutral,"All right, here we go.",neutral
2283,data/MELD.Raw/train_audio/dia238_utt6.mp3,neutral,Haul ass!!!,neutral
2284,data/MELD.Raw/train_audio/dia239_utt0.mp3,neutral,"So it said that by the year 2030, there'll be computers that can carry out the same number of functions as an actual human brain.",neutral
2285,data/MELD.Raw/train_audio/dia239_utt1.mp3,neutral,So theoretically we could download our thoughts and our memories into this computer...,neutral
2286,data/MELD.Raw/train_audio/dia239_utt2.mp3,joy,...and live forever as a machine!,positive
2287,data/MELD.Raw/train_audio/dia239_utt3.mp3,joy,"That's so Janine, you-you-you know what, do you know we're doing right now?",positive
2288,data/MELD.Raw/train_audio/dia239_utt4.mp3,neutral,"You and I, we're interfacing.",neutral
2289,data/MELD.Raw/train_audio/dia239_utt5.mp3,fear,"Yeah, I gotta go.",negative
2290,data/MELD.Raw/train_audio/dia239_utt6.mp3,joy,Ba dum bumb cheshhh!,positive
2291,data/MELD.Raw/train_audio/dia240_utt0.mp3,neutral,"David, can you help me?! I'm trying to explain to Chandler how a plane stays in the air.",neutral
2292,data/MELD.Raw/train_audio/dia240_utt1.mp3,neutral,"Oh, certainly. That's a combination of Bernoulli's principle and Newton's third law of motion.",neutral
2293,data/MELD.Raw/train_audio/dia240_utt2.mp3,neutral,See?,neutral
2294,data/MELD.Raw/train_audio/dia240_utt3.mp3,fear,"Yeah, that's the same as ""it has something to do with wind"".",negative
2295,data/MELD.Raw/train_audio/dia240_utt4.mp3,neutral,"Alright, I'm gonna go pick up a few things for the trip.",neutral
2296,data/MELD.Raw/train_audio/dia240_utt5.mp3,neutral,"Oh, I should go, too.",neutral
2297,data/MELD.Raw/train_audio/dia240_utt6.mp3,neutral,"Oh, now... tomorrow do you guys wanna share a cab to the airport or should Mike and I just meet you there.",neutral
2298,data/MELD.Raw/train_audio/dia241_utt0.mp3,anger,"Oh... Mike's sister just invited me to a party tonight, he's gonna be there.",negative
2299,data/MELD.Raw/train_audio/dia241_utt1.mp3,sadness,"And she was like ""Oh, don't worry!",negative
2300,data/MELD.Raw/train_audio/dia241_utt2.mp3,neutral,I asked him.,neutral
2301,data/MELD.Raw/train_audio/dia241_utt3.mp3,anger,"He's totally ok with seeing you!"".",negative
2302,data/MELD.Raw/train_audio/dia241_utt4.mp3,joy,So now I have to go so he'll think that I'm totally ok with seeing him!,positive
2303,data/MELD.Raw/train_audio/dia241_utt5.mp3,anger,"Which you're not, because you've totally hung up on him!",negative
2304,data/MELD.Raw/train_audio/dia241_utt6.mp3,neutral,Exactly!,neutral
2305,data/MELD.Raw/train_audio/dia241_utt7.mp3,neutral,And you're gonna want him to eat his heart out so you're gonna have to look fabulous!,neutral
2306,data/MELD.Raw/train_audio/dia241_utt8.mp3,anger,"I didn't even think about that!  Aaargh,",negative
2307,data/MELD.Raw/train_audio/dia241_utt9.mp3,neutral,"Hey Pheebs, I'm-I'm taking Charlie shopping, why don't you come and I'll help you find something.",neutral
2308,data/MELD.Raw/train_audio/dia241_utt10.mp3,joy,"Ok, that'll be great!",positive
2309,data/MELD.Raw/train_audio/dia241_utt11.mp3,disgust,"Oh, ain't that nice? The three of you trying on slutty lingerie together.",negative
2310,data/MELD.Raw/train_audio/dia241_utt12.mp3,disgust,That's not what we're gonna do!,negative
2311,data/MELD.Raw/train_audio/dia241_utt13.mp3,disgust,"Why would you ruin it, who was that hurtin'?",negative
2312,data/MELD.Raw/train_audio/dia242_utt0.mp3,joy,"Julie hi! Chandler Bing, I, I guess you remember me.",positive
2313,data/MELD.Raw/train_audio/dia242_utt1.mp3,neutral,Hello Skidmark.,neutral
2314,data/MELD.Raw/train_audio/dia242_utt2.mp3,neutral,"Its a nickname, Ill explain later.",neutral
2315,data/MELD.Raw/train_audio/dia242_utt3.mp3,neutral,Its pretty clear.,neutral
2316,data/MELD.Raw/train_audio/dia242_utt4.mp3,neutral,"Ah, uh, I owe you a long overdue apology. I never should have broken up with you because you were overweight.",neutral
2317,data/MELD.Raw/train_audio/dia242_utt5.mp3,surprise,Thats why you broke up with me?,negative
2318,data/MELD.Raw/train_audio/dia242_utt6.mp3,sadness,"You-you-you didnt know that.  Well, I guess my work here is done!",negative
2319,data/MELD.Raw/train_audio/dia243_utt0.mp3,joy,Ni-chou chi-ma!,positive
2320,data/MELD.Raw/train_audio/dia243_utt1.mp3,surprise,"Ross! Excuse me, pardon me, excuse me....",positive
2321,data/MELD.Raw/train_audio/dia244_utt0.mp3,neutral,Hi everyone.,neutral
2322,data/MELD.Raw/train_audio/dia244_utt1.mp3,neutral,"I just, I wanted to thank you for our uh, our little talk before.",neutral
2323,data/MELD.Raw/train_audio/dia244_utt3.mp3,neutral,"Well, I was going to, but after I talked to you, I talked to Joey.",neutral
2324,data/MELD.Raw/train_audio/dia244_utt4.mp3,fear,"What did, what did he say?",negative
2325,data/MELD.Raw/train_audio/dia244_utt5.mp3,neutral,"Basically he told me to get over myself and just do it, ya know.",neutral
2326,data/MELD.Raw/train_audio/dia244_utt6.mp3,neutral,"So I though about what you said and I though about what he said and, well, his way I get to have sex tonight so.",neutral
2327,data/MELD.Raw/train_audio/dia245_utt0.mp3,joy,"Oh, great!",positive
2328,data/MELD.Raw/train_audio/dia245_utt1.mp3,joy,"We couldnt keep our eyes off each other all night and then every once and a while yknow, hed kinda lean over and stroke my hair and touch my neck.",positive
2329,data/MELD.Raw/train_audio/dia245_utt2.mp3,joy,"Okay, stop it Phoebe, youre getting me all tingly.",positive
2330,data/MELD.Raw/train_audio/dia245_utt3.mp3,joy,"All I could think of was yknow, ""Is he gonna kiss me? Is he gonna kiss me?""",positive
2331,data/MELD.Raw/train_audio/dia245_utt4.mp3,neutral,And did he?,neutral
2332,data/MELD.Raw/train_audio/dia245_utt5.mp3,joy,"Im a lady Monica, I dont kiss and tell. But this hickey speaks for itself.",positive
2333,data/MELD.Raw/train_audio/dia245_utt6.mp3,neutral,"Okay-okay, I got it. I got it.",neutral
2334,data/MELD.Raw/train_audio/dia245_utt7.mp3,joy,I just like him so much that I just feel like Ive had 10 drinks today and Ive only had six.,positive
2335,data/MELD.Raw/train_audio/dia245_utt8.mp3,joy,"Oh, I havent had that feeling since I first started going out with Chandler.",positive
2336,data/MELD.Raw/train_audio/dia245_utt9.mp3,sadness,"Wow, Im never gonna have that feeling again, am I?",negative
2337,data/MELD.Raw/train_audio/dia245_utt10.mp3,disgust,You sound like a guy.,negative
2338,data/MELD.Raw/train_audio/dia245_utt11.mp3,disgust,"No, a guy would be saying, ""Im never gonna get to sleep with anyone else.""",negative
2339,data/MELD.Raw/train_audio/dia245_utt12.mp3,surprise,Oh my God!,negative
2340,data/MELD.Raw/train_audio/dia245_utt13.mp3,sadness,Im never gonna get to sleep with anyone else!,negative
2341,data/MELD.Raw/train_audio/dia245_utt14.mp3,surprise,Ive been so busy planning the wedding that I forgot about all the things that Id be giving up!,negative
2342,data/MELD.Raw/train_audio/dia245_utt15.mp3,sadness,"I mean, IIm never gonna have a first kiss again.",negative
2343,data/MELD.Raw/train_audio/dia245_utt16.mp3,neutral,Youll have a last kiss.,neutral
2344,data/MELD.Raw/train_audio/dia246_utt0.mp3,joy,Thank you so much for coming back over.,positive
2345,data/MELD.Raw/train_audio/dia246_utt1.mp3,sadness,"Oh good, youre here. Yeah, and I was worried that it was going to be uncomfortable.",negative
2346,data/MELD.Raw/train_audio/dia246_utt2.mp3,neutral,"I know Mona, just hear me out.",neutral
2347,data/MELD.Raw/train_audio/dia246_utt3.mp3,neutral,"First of all, Im so sorry about my father yelling at you, but I heard you totally held your own.",neutral
2348,data/MELD.Raw/train_audio/dia246_utt4.mp3,neutral,Youre gonna have to tell me how you did that.,neutral
2349,data/MELD.Raw/train_audio/dia246_utt5.mp3,neutral,Focus.,neutral
2350,data/MELD.Raw/train_audio/dia246_utt6.mp3,neutral,"Okay. UmButOkay, yes Ross and I used to date. And yes we are gonna have a baby. But we are",neutral
2351,data/MELD.Raw/train_audio/dia247_utt0.mp3,neutral,All right wheres that turkey!,neutral
2352,data/MELD.Raw/train_audio/dia247_utt1.mp3,surprise,Joey! Those are my maternity pants!,negative
2353,data/MELD.Raw/train_audio/dia247_utt2.mp3,joy,Not now! These are my Thanksgiving pants!,positive
2354,data/MELD.Raw/train_audio/dia248_utt0.mp3,neutral,No.,neutral
2355,data/MELD.Raw/train_audio/dia248_utt1.mp3,anger,No!,negative
2356,data/MELD.Raw/train_audio/dia248_utt3.mp3,joy,"Oh, would you look at that Monica?",positive
2357,data/MELD.Raw/train_audio/dia248_utt4.mp3,joy,"I just knocked off all of your top scores, how sad.",positive
2358,data/MELD.Raw/train_audio/dia248_utt5.mp3,anger,"Okay, Im next.  Dont! Dont start another game! I said Im next! Phoebe!",negative
2359,data/MELD.Raw/train_audio/dia248_utt6.mp3,joy,"Oh, Im sorry. I didnt hear you over all the winning.",positive
2360,data/MELD.Raw/train_audio/dia248_utt7.mp3,anger,Chandler! Phoebes hogging the game!,negative
2361,data/MELD.Raw/train_audio/dia249_utt0.mp3,neutral,Remember I had to leave the room the other day when you had that roast chicken?,neutral
2362,data/MELD.Raw/train_audio/dia249_utt1.mp3,neutral,Yeah. But I thought that was because I put the whole thing on my hand and made it walk across the table.,neutral
2363,data/MELD.Raw/train_audio/dia249_utt2.mp3,neutral,"Anyway, it just doesnt seem worth it to make a whole turkey for just three people. Okay? Its a lot of work.",neutral
2364,data/MELD.Raw/train_audio/dia249_utt3.mp3,joy,But you gotta have turkey on Thanksgiving!,positive
2365,data/MELD.Raw/train_audio/dia249_utt4.mp3,sadness,"I mean, Thanksgiving with no turkey is like-like Fourth of July with no apple pie!",negative
2366,data/MELD.Raw/train_audio/dia249_utt5.mp3,sadness,Or Friday with no two pizzas!,negative
2367,data/MELD.Raw/train_audio/dia249_utt6.mp3,sadness,All right fine! If it means that much to you! But justtheres gonna be a ton left over.,negative
2368,data/MELD.Raw/train_audio/dia249_utt7.mp3,joy,No there wont! I promise I will finish that turkey!,positive
2369,data/MELD.Raw/train_audio/dia249_utt8.mp3,neutral,"All right, youre telling me you can eat an entire turkey in just one sitting?",neutral
2370,data/MELD.Raw/train_audio/dia249_utt9.mp3,joy,Thats right!,positive
2371,data/MELD.Raw/train_audio/dia249_utt10.mp3,joy,Cause Im a Tribbiani!,positive
2372,data/MELD.Raw/train_audio/dia249_utt11.mp3,neutral,And this is what we do!,neutral
2373,data/MELD.Raw/train_audio/dia249_utt13.mp3,joy,We can eat!,positive
2374,data/MELD.Raw/train_audio/dia250_utt0.mp3,surprise,"Wow! It's huge! It's so much bigger than the cubicle. Oh, this is a cube.",positive
2375,data/MELD.Raw/train_audio/dia250_utt1.mp3,joy,Look at this!,positive
2376,data/MELD.Raw/train_audio/dia250_utt2.mp3,surprise,Oh! You have a window!,positive
2377,data/MELD.Raw/train_audio/dia250_utt3.mp3,joy,Yes indeedy!  With a beautiful view of...,positive
2378,data/MELD.Raw/train_audio/dia250_utt4.mp3,surprise,Oh look! That guy's peeing!,positive
2379,data/MELD.Raw/train_audio/dia250_utt5.mp3,neutral,Hi.,neutral
2380,data/MELD.Raw/train_audio/dia250_utt6.mp3,neutral,Hi.,neutral
2381,data/MELD.Raw/train_audio/dia251_utt0.mp3,anger,"Y'know what? I cannot do this with my left hand! Would you please, help me with this too?",negative
2382,data/MELD.Raw/train_audio/dia251_utt1.mp3,neutral,Okay. Lets use this brush.,neutral
2383,data/MELD.Raw/train_audio/dia251_utt2.mp3,neutral,Okay. This stuff?,neutral
2384,data/MELD.Raw/train_audio/dia251_utt3.mp3,neutral,Yeah.,neutral
2385,data/MELD.Raw/train_audio/dia251_utt4.mp3,neutral,All right.,neutral
2386,data/MELD.Raw/train_audio/dia251_utt5.mp3,neutral,"Careful. Light. Okay, do you know how, just sweep it across the lid. Okay? Just sweep it.",neutral
2387,data/MELD.Raw/train_audio/dia251_utt6.mp3,sadness,Okay-Dokey,negative
2388,data/MELD.Raw/train_audio/dia252_utt0.mp3,neutral,Where exactly is your zoo?,neutral
2389,data/MELD.Raw/train_audio/dia252_utt1.mp3,neutral,"Well, it's technically not a zoo per se, it's more of an interactive wildlife experience.",neutral
2390,data/MELD.Raw/train_audio/dia252_utt2.mp3,neutral,"Let me ask you some questions about, is it, uh, Marcel?",neutral
2391,data/MELD.Raw/train_audio/dia252_utt3.mp3,neutral,Yes.,neutral
2392,data/MELD.Raw/train_audio/dia252_utt4.mp3,neutral,"Does he, uh, fight with other animals?",neutral
2393,data/MELD.Raw/train_audio/dia252_utt5.mp3,neutral,"No-no, he's, he's very docile.",neutral
2394,data/MELD.Raw/train_audio/dia252_utt6.mp3,neutral,Even if he were... cornered?,neutral
2395,data/MELD.Raw/train_audio/dia252_utt7.mp3,neutral,"Well I, I don't know. Why?",neutral
2396,data/MELD.Raw/train_audio/dia252_utt8.mp3,neutral,"Uh, how is he at handling small objects?",neutral
2397,data/MELD.Raw/train_audio/dia252_utt9.mp3,neutral,"He can hold a banana, if that's whatcha mean...",neutral
2398,data/MELD.Raw/train_audio/dia252_utt10.mp3,neutral,"How about a hammer, or a small blade?",neutral
